t,r0,r1,r2
3.5,0.139049926824644,0.658898481304614,0.659218407117876
3.51,0.139650240442882,0.659633221578989,0.65994691654482
3.52,0.14028490993497,0.660435629769722,0.660742959881091
3.53,0.140948342036101,0.66128535298561,0.661591777441592
3.54,0.141652817876298,0.662225202324458,0.662525943173805
3.55,0.142392577651011,0.663235150180662,0.663530214421727
3.56,0.143167936661836,0.664316092498741,0.664605501738058
3.57,0.143979213323862,0.665468964469734,0.665752748276545
3.58,0.144826729206436,0.666694742900846,0.666972930642647
3.59,0.145710809077965,0.667994447552303,0.668267061144089
3.6,0.146631780953403,0.669369141330751,0.669636189281367
3.61,0.147589976145263,0.67081992987008,0.671081403287999
3.62,0.148585729300704,0.672347960812158,0.672603832658007
3.63,0.149618726604139,0.673960448135958,0.674156135019322
3.64,0.150690504342555,0.67564733225689,0.675775719831124
3.65,0.151800940010754,0.677414711317949,0.677534719692831
3.66,0.152950306982649,0.679264342248887,0.679375774688257
3.67,0.154138957472761,0.681197588914404,0.681300232632572
3.68,0.155367246404351,0.683221670999657,0.683315037729887
3.69,0.156635592421243,0.685325661621558,0.68541089951919
3.7,0.157944302644311,0.687517684384252,0.687594496170857
3.71,0.159293743168774,0.68979931132128,0.689867403096516
3.72,0.16068428346102,0.692172174893744,0.69223125792637
3.73,0.162116480596234,0.694630134066169,0.694701052216535
3.74,0.163590356957138,0.697190518415878,0.697251734116477
3.75,0.16510645966692,0.699847514205802,0.69989864959191
3.76,0.166665170690505,0.702603010634879,0.702643689443446
3.77,0.1682668749096,0.705458964398701,0.705488812974596
3.78,0.169911959966637,0.708417404105026,0.708436050451495
3.79,0.17160081601874,0.711480434814325,0.711487506562126
3.8,0.173333835440558,0.71464536171705,0.714650241807526
3.81,0.175111412520837,0.717911874057318,0.71792909288171
3.82,0.176929482510593,0.721242182962734,0.721335895793671
3.83,0.178788799732924,0.724756303287304,0.724839025495239
3.84,0.180702376967637,0.728363010677918,0.728460153979382
3.85,0.182662100835392,0.732088202078235,0.732200317851624
3.86,0.184668370692004,0.73593450992728,0.73606219378918
3.87,0.186721585331657,0.739904637859853,0.740048521281839
3.88,0.188822142233875,0.744001357511341,0.744162097066834
3.89,0.190970436854136,0.748227502490537,0.748405772947668
3.9,0.193172362564693,0.752582972714,0.752776677425063
3.91,0.19541670387987,0.757093160034075,0.757311507533342
3.92,0.19771061437747,0.761725366694431,0.761963665830224
3.93,0.200053809674547,0.766498744982464,0.766757834323766
3.94,0.202446663052233,0.771416249876734,0.77169699374057
3.95,0.204889540000585,0.776480789273834,0.776784064734775
3.96,0.207382796807616,0.781695183879922,0.78202186192068
3.97,0.209926779050364,0.787062116142469,0.787413039662426
3.98,0.212521819900735,0.792584067856126,0.792960024281772
3.99,0.215173304639868,0.798262954342927,0.798682369940785
4.0,0.217871529735341,0.804101194722631,0.804547050987711
4.01,0.220621723034621,0.80973990787015,0.810099773214937
4.02,0.223424146887986,0.807657516216858,0.816259416204869
4.03,0.226279040315935,0.805548483205011,0.822580050852597
4.04,0.229186616162432,0.803413711947864,0.829060607846688
4.05,0.232147057731858,0.801254112894409,0.835698789879482
4.06,0.235160515129892,0.799070597785066,0.842490800979391
4.07,0.238227101384674,0.796864072301377,0.849431032089061
4.08,0.24134675454629,0.794656584138225,0.856502305889233
4.09,0.244518511126675,0.792522174823854,0.863697462910167
4.1,0.247744270230041,0.790254167177613,0.87103108200932
4.11,0.251015266833214,0.787952499277771,0.878481236774935
4.12,0.254347524109205,0.785640806325269,0.885985997393313
4.13,0.257732554515917,0.783310952888272,0.893544929045919
4.14,0.261170072653753,0.78096373534289,0.90112855535239
4.15,0.264659711033042,0.778599933946345,0.90870270377672
4.16,0.268201012429374,0.776220314526867,0.916228585681937
4.17,0.271793421774885,0.773825630362882,0.923663160548969
4.18,0.275438378757507,0.771407437492442,0.930946485302551
4.19,0.279130800312018,0.768981489444217,0.934240077973228
4.2,0.282872106347204,0.766547214327567,0.930190091140783
4.21,0.286661138840273,0.764100688142445,0.926159315029855
4.22,0.290496712623176,0.76164257702688,0.922147585776957
4.23,0.294377485223467,0.759173537193459,0.918154741997485
4.24,0.298297372266892,0.756683911338358,0.914158490620425
4.25,0.302263742140555,0.754194800688669,0.910201347383931
4.26,0.306270218253555,0.751696728175325,0.90626278044391
4.27,0.310314711481527,0.74919033308537,0.902342815352267
4.28,0.314394916420735,0.746676245627793,0.898441504767749
4.29,0.318508299726348,0.744155079157365,0.894558928739152
4.3,0.322653321070287,0.741625597492551,0.890708635043077
4.31,0.326824522070522,0.73909211948947,0.886862738632897
4.32,0.331019828704296,0.736553169251313,0.883036078406638
4.33,0.335235694197464,0.734009286719619,0.879228761833133
4.34,0.339468300083148,0.731461008548459,0.875440835532063
4.35,0.34371355310878,0.728908869584061,0.871672277133727
4.36,0.347967085135865,0.726353399864222,0.867923002685224
4.37,0.352224256389775,0.723795117878198,0.864192892273729
4.38,0.35647993433827,0.721231221841994,0.860464410113538
4.39,0.360729482700952,0.718668769844219,0.856769609134024
4.4,0.364967211488497,0.716104911512749,0.853093486738273
4.41,0.369187497355261,0.713540089815359,0.849436158723765
4.42,0.373385008950838,0.710980644063713,0.845778284147377
4.43,0.377552694926537,0.708415243264205,0.842160109928565
4.44,0.381685000657672,0.705850011691763,0.838561647954847
4.45,0.385775701650425,0.70328537270535,0.83498300264745
4.46,0.389818514917807,0.700721730292864,0.831424183347101
4.47,0.393807143710935,0.69815946891718,0.827885142791879
4.48,0.397735325480889,0.695598958067906,0.82436581341288
4.49,0.401596881799475,0.693040556694512,0.82086613145528
4.5,0.405390888072148,0.69048739648076,0.81724153563409
4.51,0.409101405657387,0.687934825291528,0.813779784791823
4.52,0.412727772927499,0.685385449590559,0.810337697635614
4.53,0.416269252712919,0.682848433376864,0.806874296982989
4.54,0.419711766970448,0.680305925408295,0.803473476022789
4.55,0.42305508509767,0.677767590701075,0.800092322512301
4.56,0.426294955586019,0.675233761309415,0.796730873704937
4.57,0.429427553553673,0.672704757159358,0.793389183920556
4.58,0.432449500299804,0.6701808886579,0.790067315244734
4.59,0.43535922190283,0.667666532049903,0.78677311318238
4.6,0.43815206147335,0.665164422569176,0.783461967392529
4.61,0.440826369226849,0.662656795219355,0.780199341033015
4.62,0.443381089342119,0.66016500513015,0.776962257982148
4.63,0.445815252356084,0.6576698361841,0.773739705656924
4.64,0.448128183009953,0.655181581905983,0.770536969259031
4.65,0.450319662836657,0.652700534686256,0.767354128836215
4.66,0.452389862451998,0.65022697834453,0.76419127435901
4.67,0.454339315730623,0.64776118680589,0.761048500351883
4.68,0.456168892093442,0.645303423661528,0.757925901538932
4.69,0.457881604027797,0.642858321033584,0.754783041635527
4.7,0.459475147932875,0.640416978948383,0.751701306487351
4.71,0.460953120974449,0.637984475576585,0.748639746455431
4.72,0.462317433887194,0.635561044827395,0.745598515036984
4.73,0.463570185266561,0.633146907312475,0.742577776026692
4.74,0.464714187258993,0.630748339503705,0.739551498214182
4.75,0.465750563070243,0.628353327747224,0.736573680485437
4.76,0.466682514598581,0.625968243599175,0.733616593927955
4.77,0.467513578191383,0.623604225607839,0.730652163806375
4.78,0.468241972037645,0.621236866282875,0.72773595583627
4.79,0.468876152945107,0.618882305845578,0.72484119199124
4.8,0.469416510553028,0.616538518004233,0.721967586664095
4.81,0.469865758984334,0.61420570185966,0.719115001658325
4.82,0.470226615272345,0.61188405101654,0.716283333300483
4.83,0.470501789171148,0.609573758764878,0.713472528490389
4.84,0.470694110145927,0.607277796938228,0.710676844435554
4.85,0.470804013015669,0.604991468504256,0.707868310433088
4.86,0.470837892761175,0.602716429580706,0.705119680416764
4.87,0.470795257235015,0.600453531062338,0.702397525530209
4.88,0.470681738411739,0.598202600886878,0.699693501982008
4.89,0.470498122011957,0.595964358690303,0.697011288175179
4.9,0.470246789108073,0.593739064640047,0.694350896203745
4.91,0.469926878063736,0.591525957345624,0.691723065291102
4.92,0.469546929389371,0.589327783514712,0.689104980164285
4.93,0.469106101310866,0.587143141635668,0.686508476538262
4.94,0.468606553922694,0.584972171688819,0.683933458315122
4.95,0.468050387228705,0.582815016592386,0.681379908059705
4.96,0.467439638644029,0.580671825612891,0.678847867000656
4.97,0.466776282307943,0.578542752700913,0.676337421525119
4.98,0.466062229307215,0.576427956121397,0.673848694845639
4.99,0.465299328227106,0.574327600220263,0.671381837081327
5.0,0.464489365962078,0.572241857912105,0.668937011562331
5.01,0.46363406907671,0.570170911005339,0.666514378864653
5.02,0.46273510560863,0.568114948424672,0.664114084793867
5.03,0.461794086919573,0.566074162539606,0.661736254835451
5.04,0.46081256964831,0.564048745365797,0.659380995303385
